fecha,cod,prov,lng,lat,paro
2003-12,34,Palencia,-4.535,42.37,9252
2003-12,37,Salamanca,-6.066,40.805,21580
2003-12,40,Segovia,-4.055,41.171,4480
2003-12,42,Soria,-2.589,41.621,2610
2003-12,49,Zamora,-5.979,41.727,11017
2003-12,24,León,-5.841,42.62,25356
2003-12,47,Valladolid,-4.847,41.634,27494
2003-11,24,León,-5.841,42.62,24391
2003-11,34,Palencia,-4.535,42.37,8649
2003-11,40,Segovia,-4.055,41.171,4335
2003-11,47,Valladolid,-4.847,41.634,26900
2003-11,42,Soria,-2.589,41.621,2498
2003-11,05,Ávila,-4.946,40.571,7273
2003-11,09,Burgos,-3.586,42.367,13389
2003-11,37,Salamanca,-6.066,40.805,20529
2003-11,49,Zamora,-5.979,41.727,9858
2003-11,07,Castilla León,-4.397,41.835,117821
2003-10,05,Ávila,-4.946,40.571,6877
2003-10,37,Salamanca,-6.066,40.805,19538
2003-10,07,Castilla León,-4.397,41.835,113408
2003-10,09,Burgos,-3.586,42.367,13186
2003-10,24,León,-5.841,42.62,23751
2003-10,42,Soria,-2.589,41.621,2412
2003-10,49,Zamora,-5.979,41.727,9324
2003-10,34,Palencia,-4.535,42.37,8324
2003-10,40,Segovia,-4.055,41.171,3878
2003-10,47,Valladolid,-4.847,41.634,26118
2003-9,05,Ávila,-4.946,40.571,6828
2003-9,37,Salamanca,-6.066,40.805,18230
2003-9,40,Segovia,-4.055,41.171,3872
2003-9,49,Zamora,-5.979,41.727,8853
2003-9,07,Castilla León,-4.397,41.835,109494
2003-9,42,Soria,-2.589,41.621,2261
2003-9,47,Valladolid,-4.847,41.634,25860
2003-9,09,Burgos,-3.586,42.367,12468
2003-9,24,León,-5.841,42.62,23049
2003-9,34,Palencia,-4.535,42.37,8072
2003-8,37,Salamanca,-6.066,40.805,17062
2003-8,05,Ávila,-4.946,40.571,6416
2003-8,09,Burgos,-3.586,42.367,12082
2003-8,40,Segovia,-4.055,41.171,3752
2003-8,42,Soria,-2.589,41.621,2063
2003-8,47,Valladolid,-4.847,41.634,25033
2003-8,49,Zamora,-5.979,41.727,8839
2003-8,07,Castilla León,-4.397,41.835,105628
2003-8,24,León,-5.841,42.62,22502
2003-8,34,Palencia,-4.535,42.37,7879
2003-7,42,Soria,-2.589,41.621,2077
2003-7,09,Burgos,-3.586,42.367,12045
2003-7,47,Valladolid,-4.847,41.634,24919
2003-7,49,Zamora,-5.979,41.727,8947
2003-7,05,Ávila,-4.946,40.571,6299
2003-7,24,León,-5.841,42.62,22993
2003-7,34,Palencia,-4.535,42.37,7854
2003-7,37,Salamanca,-6.066,40.805,16846
2003-7,40,Segovia,-4.055,41.171,3825
2003-7,07,Castilla León,-4.397,41.835,105806
2003-6,09,Burgos,-3.586,42.367,12662
2003-6,24,León,-5.841,42.62,24083
2003-6,42,Soria,-2.589,41.621,2172
2003-6,47,Valladolid,-4.847,41.634,25898
2003-6,34,Palencia,-4.535,42.37,7983
2003-6,37,Salamanca,-6.066,40.805,17801
2003-6,49,Zamora,-5.979,41.727,9627
2003-6,05,Ávila,-4.946,40.571,6755
2003-6,40,Segovia,-4.055,41.171,4143
2003-6,07,Castilla León,-4.397,41.835,111124
2003-5,05,Ávila,-4.946,40.571,6780
2003-5,49,Zamora,-5.979,41.727,9991
2003-5,07,Castilla León,-4.397,41.835,114377
2003-5,09,Burgos,-3.586,42.367,12832
2003-5,24,León,-5.841,42.62,24825
2003-5,34,Palencia,-4.535,42.37,8303
2003-5,37,Salamanca,-6.066,40.805,18303
2003-5,47,Valladolid,-4.847,41.634,26779
2003-5,40,Segovia,-4.055,41.171,4299
2003-5,42,Soria,-2.589,41.621,2265
2003-4,34,Palencia,-4.535,42.37,8865
2003-4,37,Salamanca,-6.066,40.805,19734
2003-4,05,Ávila,-4.946,40.571,7023
2003-4,47,Valladolid,-4.847,41.634,27885
2003-4,07,Castilla León,-4.397,41.835,120124
2003-4,09,Burgos,-3.586,42.367,13287
2003-4,24,León,-5.841,42.62,25818
2003-4,40,Segovia,-4.055,41.171,4521
2003-4,42,Soria,-2.589,41.621,2450
2003-4,49,Zamora,-5.979,41.727,10541
2003-3,40,Segovia,-4.055,41.171,4647
2003-3,42,Soria,-2.589,41.621,2457
2003-3,49,Zamora,-5.979,41.727,10702
2003-3,05,Ávila,-4.946,40.571,7181
2003-3,24,León,-5.841,42.62,26288
2003-3,09,Burgos,-3.586,42.367,13921
2003-3,34,Palencia,-4.535,42.37,9210
2003-3,37,Salamanca,-6.066,40.805,20598
2003-3,47,Valladolid,-4.847,41.634,28382
2003-3,07,Castilla León,-4.397,41.835,123386
2003-2,34,Palencia,-4.535,42.37,9461
2003-2,37,Salamanca,-6.066,40.805,21329
2003-2,40,Segovia,-4.055,41.171,4644
2003-2,42,Soria,-2.589,41.621,2758
2003-2,05,Ávila,-4.946,40.571,7085
2003-2,09,Burgos,-3.586,42.367,14925
2003-2,47,Valladolid,-4.847,41.634,28440
2003-2,07,Castilla León,-4.397,41.835,126078
2003-2,24,León,-5.841,42.62,26463
2003-2,49,Zamora,-5.979,41.727,10972
2003-1,05,Ávila,-4.946,40.571,7173
2003-1,34,Palencia,-4.535,42.37,9484
2003-1,37,Salamanca,-6.066,40.805,21197
2003-1,40,Segovia,-4.055,41.171,4746
2003-1,47,Valladolid,-4.847,41.634,28268
2003-1,24,León,-5.841,42.62,26513
2003-1,42,Soria,-2.589,41.621,2775
2003-1,09,Burgos,-3.586,42.367,14969
2003-1,49,Zamora,-5.979,41.727,11117
2003-1,07,Castilla León,-4.397,41.835,126244
2002-12,05,Ávila,-4.946,40.571,7033
2002-12,24,León,-5.841,42.62,25093
2002-12,42,Soria,-2.589,41.621,2549
2002-12,49,Zamora,-5.979,41.727,10242
2002-12,40,Segovia,-4.055,41.171,4303
2002-12,47,Valladolid,-4.847,41.634,26657
2002-12,09,Burgos,-3.586,42.367,13957
2002-12,34,Palencia,-4.535,42.37,8938
2002-12,37,Salamanca,-6.066,40.805,19807
2002-12,07,Castilla León,-4.397,41.835,118580
2002-11,34,Palencia,-4.535,42.37,8516
2002-11,40,Segovia,-4.055,41.171,4203
2002-11,42,Soria,-2.589,41.621,2569
2002-11,07,Castilla León,-4.397,41.835,117005
2002-11,05,Ávila,-4.946,40.571,7041
2002-11,49,Zamora,-5.979,41.727,9710
2002-11,09,Burgos,-3.586,42.367,14104
2002-11,24,León,-5.841,42.62,24826
2002-11,37,Salamanca,-6.066,40.805,19631
2002-11,47,Valladolid,-4.847,41.634,26404
2002-10,09,Burgos,-3.586,42.367,13554
2002-10,34,Palencia,-4.535,42.37,8131
2002-10,05,Ávila,-4.946,40.571,6744
2002-10,37,Salamanca,-6.066,40.805,19287
2002-10,40,Segovia,-4.055,41.171,3949
2002-10,47,Valladolid,-4.847,41.634,25834
2002-10,49,Zamora,-5.979,41.727,9312
2002-10,07,Castilla León,-4.397,41.835,113373
2002-10,24,León,-5.841,42.62,24023
2002-10,42,Soria,-2.589,41.621,2538
2002-9,24,León,-5.841,42.62,23132
2002-9,47,Valladolid,-4.847,41.634,26036
2002-9,05,Ávila,-4.946,40.571,6743
2002-9,40,Segovia,-4.055,41.171,4022
2002-9,42,Soria,-2.589,41.621,2319
2002-9,07,Castilla León,-4.397,41.835,110616
2002-9,09,Burgos,-3.586,42.367,13115
2002-9,34,Palencia,-4.535,42.37,8058
2002-9,37,Salamanca,-6.066,40.805,18220
2002-9,49,Zamora,-5.979,41.727,8971
2002-8,24,León,-5.841,42.62,22380
2002-8,47,Valladolid,-4.847,41.634,25201
2002-8,49,Zamora,-5.979,41.727,8861
2002-8,07,Castilla León,-4.397,41.835,106316
2002-8,05,Ávila,-4.946,40.571,6168
2002-8,34,Palencia,-4.535,42.37,7656
2002-8,37,Salamanca,-6.066,40.805,17438
2002-8,42,Soria,-2.589,41.621,2252
2002-8,09,Burgos,-3.586,42.367,12487
2002-8,40,Segovia,-4.055,41.171,3874
2002-7,24,León,-5.841,42.62,22853
2002-7,40,Segovia,-4.055,41.171,4021
2002-7,47,Valladolid,-4.847,41.634,24949
2002-7,49,Zamora,-5.979,41.727,8991
2002-7,05,Ávila,-4.946,40.571,6211
2002-7,34,Palencia,-4.535,42.37,7863
2002-7,37,Salamanca,-6.066,40.805,17329
2002-7,42,Soria,-2.589,41.621,2269
2002-7,09,Burgos,-3.586,42.367,12428
2002-7,07,Castilla León,-4.397,41.835,106913
2002-6,37,Salamanca,-6.066,40.805,17984
2002-6,42,Soria,-2.589,41.621,2313
2002-6,05,Ávila,-4.946,40.571,6734
2002-6,09,Burgos,-3.586,42.367,12819
2002-6,34,Palencia,-4.535,42.37,8185
2002-6,40,Segovia,-4.055,41.171,4390
2002-6,49,Zamora,-5.979,41.727,9177
2002-6,24,León,-5.841,42.62,23831
2002-6,47,Valladolid,-4.847,41.634,25708
2002-6,07,Castilla León,-4.397,41.835,111141
2002-5,24,León,-5.841,42.62,24669
2002-5,37,Salamanca,-6.066,40.805,18478
2002-5,42,Soria,-2.589,41.621,2514
2002-5,47,Valladolid,-4.847,41.634,26653
2002-5,05,Ávila,-4.946,40.571,6881
2002-5,09,Burgos,-3.586,42.367,13190
2002-5,40,Segovia,-4.055,41.171,4476
2002-5,34,Palencia,-4.535,42.37,8369
2002-5,49,Zamora,-5.979,41.727,9414
2002-5,07,Castilla León,-4.397,41.835,114644
2002-4,09,Burgos,-3.586,42.367,13620
2002-4,24,León,-5.841,42.62,25412
2002-4,47,Valladolid,-4.847,41.634,27666
2002-4,49,Zamora,-5.979,41.727,9733
2002-4,07,Castilla León,-4.397,41.835,118343
2002-4,05,Ávila,-4.946,40.571,7037
2002-4,34,Palencia,-4.535,42.37,8605
2002-4,37,Salamanca,-6.066,40.805,19123
2002-4,40,Segovia,-4.055,41.171,4571
2002-4,42,Soria,-2.589,41.621,2577
2002-3,42,Soria,-2.589,41.621,2553
2002-3,49,Zamora,-5.979,41.727,10213
2002-3,24,León,-5.841,42.62,25553
2002-3,34,Palencia,-4.535,42.37,9108
2002-3,40,Segovia,-4.055,41.171,4689
2002-3,47,Valladolid,-4.847,41.634,27849
2002-3,05,Ávila,-4.946,40.571,7332
2002-3,09,Burgos,-3.586,42.367,14121
2002-3,37,Salamanca,-6.066,40.805,20041
2002-3,07,Castilla León,-4.397,41.835,121459
2002-2,09,Burgos,-3.586,42.367,15700
2002-2,34,Palencia,-4.535,42.37,9859
2002-2,37,Salamanca,-6.066,40.805,21214
2002-2,40,Segovia,-4.055,41.171,5173
2002-2,42,Soria,-2.589,41.621,3152
2002-2,05,Ávila,-4.946,40.571,8110
2002-2,24,León,-5.841,42.62,26637
2002-2,49,Zamora,-5.979,41.727,11590
2002-2,07,Castilla León,-4.397,41.835,131098
2002-2,47,Valladolid,-4.847,41.634,29662
2002-1,09,Burgos,-3.586,42.367,14739
2002-1,47,Valladolid,-4.847,41.634,28046
2002-1,07,Castilla León,-4.397,41.835,123824
2002-1,05,Ávila,-4.946,40.571,7202
2002-1,34,Palencia,-4.535,42.37,9651
2002-1,37,Salamanca,-6.066,40.805,20144
2002-1,40,Segovia,-4.055,41.171,4901
2002-1,49,Zamora,-5.979,41.727,10608
2002-1,24,León,-5.841,42.62,25684
2002-1,42,Soria,-2.589,41.621,2849
